Title,Description,Link,Date,StartDate,EndDate,Location
Primorska poje 2024: Šempas,"Komorni pevski zbor Zveze Slovencev na Madžarskem, Monošter (omaž Kuhar) Vokalno instrumentalna skupina Medkrajevno društvo slepih in slabovidnih Koper (Rok Tomšič) Ženski pevski zbor Sinji Galeb DU Izola (Iva Dobovičnik) Mešani pevski zbor DU Burja, Postojna (Jelka Bajec Mikuletič) Ženski pevski zbor Tice, Idrija (Nataša Contaldo) Mešani pevski zbor Obala, Koper (Andrej Makor)",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-06/2024022109533357/primorska-poje-2024:-sempas/,"Saturday, 06. April 2024",2024-04-06T20:00:00+01:00,,"

					Kulturni dom Šempas
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Pohod med vinogradi in slapovi,"Vabljeni na 10. tradicionalni pohod med vinogradi in slapovi idilične vasice Slap. Pot je srednje zahtevna in traja približno tri ure. Za utrujene, zamudnike ali družine z otroki pa so organizatorji pripravili tudi krajšo verzijo poti. Konec pohoda bo na vaškem ""placu"", ki je bil proglašen za enega izmed najlepših vaških jeder v Sloveniji. Startnina znaša 10 € in vključuje jutranjo kavo, tri postojanke s pijačo na poti in vipavsko joto na cilju. Z nakupom vstopnice sodelujete tudi v žrebu za dobrote iz naših kmetij. Obenem pa se boste lahko preizkusili v ""šicanju"" domačega vipavskega pršuta in ga z malo sreče odnesli domov. Organizatorji pripravljajo še nekaj glasbenih presenečenj. Celoten dan boste preživeli v družbi radia Robin, ki bo ta dan oddajal svoj program z vaškega ""placa"". Za otroke do 6. leta sta pohod in pogostitev brezplačna.  ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-07/2024013008495481/pohod-med-vinogradi-in-slapovi/,"Sunday, 07. April 2024",2024-04-07T09:30:00+01:00,,"

					zbor na `placu´ v vasi Slap
				"
Kolesarski triptih 2024,"V nedeljo, 7. aprila 2024, bo potekal 2. Kolesarski triptih med tremi idiličnimi (v resnici štirimi) vasicami Vipavske doline.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-07/2024021415335662/kolesarski-triptih-2024/,"Sunday, 07. April 2024",2024-04-07T09:00:00+01:00,,"

					zbirno mesto: Slap
				"
Primorska poje 2024: Vipava,"Mešani pevski zbor Slovenec – Slavec, Boršt – Ricmanje (Danijel Grbec) Ženski pevski zbor “KRAS” Opatje selo (Aleksander Zavadlav) Moški pevski zbor Vesna, Križ pri Trstu (Rado Milič) Ženska vokalna skupina Danica, Vrh (Jana Drasic) Mešani pevski zbor Rdeča zvezda, Salež – Zgonik (Rado Milič) Mešani pevski zbor Jože Srebrnič, Deskle (Minka Markič)",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-07/2024022109574025/primorska-poje-2024:-vipava/,"Sunday, 07. April 2024",2024-04-07T20:00:00+01:00,,"

					Kulturni dom Vipava
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
Ulični tek za osnovnošolce iz Goriške regije in zamejstva,Na občinskem krosu sodelujejo osnovnošolci iz Goriške regije in zamejstva. ,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-11/2024021708110880/ulicni-tek-za-osnovnosolce-iz-goriske-regije-in-zamejstva/,"Thursday, 11. April 2024",2024-04-11T10:00:00+01:00,,"

					Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
Siddharta: Prepovedana turneja,Vstopnice: Eventim in njegova prodajna mesta,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-13/2023120114320133/siddharta:-prepovedana-turneja/,"Saturday, 13. April 2024",2024-04-13T20:00:00+01:00,,"

					Športni center Šempeter-Vrtojba, Šempeter pri Gorici
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival zdravja 2024,"V Novo Gorico se vrača tradicionalni Festival zdravja, ki ga pripravljajo MONG, NIJZ Območna enota Nova Gorica, MC Nova Gorica, Center za krepitev zdravja Zdravstvenega doma Nova Gorica, Društvo ko-RAK.si in Športna zveza Nova Gorica.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"Monday, 08. April 2024 - Sunday, 14. April 2024",,,"

					Nova Gorica
				"
Čezmejni pohod Poživimo mesti/Vivicittà 2024,Pohod povezuje prebivalce mest na obeh straneh meje. Tudi pohodne poti potekajo po območju Nove Gorice in Gorice. Velik pomen pa ima prireditev z vidika spodbujanja gibanja v vseh starostnih obdobjih. S pohodom se bo tudi zaključil letošnji Festival zdravja v Novi Gorici.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-14/2024021708150264/cezmejni-pohod-pozivimo-mesti-vivicittà-2024/,"Sunday, 14. April 2024",,,"

					Nova Gorica in Gorica
				"
Lasciapassare/Prepustnica: Čezmejne poti,"Križišča Evrope je projekt za promocijo turizma, ki ga je oblikovala Občina Gorica s finančno podporo dežele FJK. Dogodki v okviru projekta se bodo zvrstili od februarja do julija 2024. ",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-14/2024022910204694/lasciapassare-prepustnica:-cezmejne-poti/,"Sunday, 14. April 2024",2024-04-14T10:00:00+01:00,2024-04-14T13:00:00+01:00,"

					zbirno mesto: Trg Evrope, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Premiera predstave Najboljša evropska predstava,"Slovenska premiera mednarodne koprodukcijske predstave, ki je nastala v sodelovanju z gledališči iz Italije, Poljske, Malte, Kosova in Slovenije.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708195837/premiera-predstave-najboljsa-evropska-predstava/,"Tuesday, 16. April 2024",2024-04-16T20:00:00+01:00,,"

					SNG Nova Gorica
				"
Festival učilniških predstav Mlada Evropa IV,"V okviru projekta Mlada Evropa IV gledališke mreže ETC bomo aprila v Novi Gorici gostili festival novonapisanih učilniških predstav, kjer bo moč videti osem predstav iz sedmih držav, med drugim tudi eno v produkciji SNG Nova Gorica. Projekt je za svojo odličnost prejel evropsko nagrado Ars Explora. Festival bo trajal od torka, 16. aprila, do sobote, 20. aprila.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"Tuesday, 16. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival učilniških predstav Mlada Evropa IV,"V okviru projekta Mlada Evropa IV gledališke mreže ETC bomo aprila v Novi Gorici gostili festival novonapisanih učilniških predstav, kjer bo moč videti osem predstav iz sedmih držav, med drugim tudi eno v produkciji SNG Nova Gorica. Projekt je za svojo odličnost prejel evropsko nagrado Ars Explora. Festival bo trajal od torka, 16. aprila, do sobote, 20. aprila.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"Tuesday, 16. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
Festival učilniških predstav Mlada Evropa IV,"V okviru projekta Mlada Evropa IV gledališke mreže ETC bomo aprila v Novi Gorici gostili festival novonapisanih učilniških predstav, kjer bo moč videti osem predstav iz sedmih držav, med drugim tudi eno v produkciji SNG Nova Gorica. Projekt je za svojo odličnost prejel evropsko nagrado Ars Explora. Festival bo trajal od torka, 16. aprila, do sobote, 20. aprila.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"Tuesday, 16. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
				"
Gledališka predstava: Da me je strah,"V svojem avtobiografskem romanu Da me je strah? se je pesnica, pisateljica in novinarka Maruša Krese dotaknila zmeraj znova vznemirljive in travmatične teme druge svetovne vojne na slovenskih tleh. Zgodba o njeni družini se v romanu začne leta 1941 skozi osebno izpoved mladega partizanskega para, avtoričine mame in očeta, ki se nenadoma znajdeta v srčiki vojne vihre sredi kočevskih gozdov, kjer se bije borba za zmago in se sprejemajo odločitve o življenju in smrti, predvsem pa se odvija krut in neizprosen boj za preživetje, v katerem ni prostora za strah, čeprav ta nekje globoko seveda obstaja.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-18/2023100215570468/gledaliska-predstava:-da-me-je-strah/,"Thursday, 18. April 2024",2024-04-18T20:00:00+01:00,,"

					Dvorana prve slovenske vlade Ajdovščina
				"
Mednarodna konferenca mreže ETC v Novi Gorici,"Prva od dveh rednih letnih konferenc mreže European Theatre Convention v letu 2024 bo tokrat potekala v Novi Gorici. Člani mreže so direktorji, umetniški vodje in sodelavci, zadolženi za mednarodne aktivnosti iz večjih evropskih gledališč. Konferenca bo potekala tri dni od četrtka, 18. aprila, do sobote, 20. aprila. Organizator: SNG Nova Gorica in mreža European Theatre Convention (ETC).",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"Thursday, 18. April 2024 - Saturday, 20. April 2024",,,"

					SNG Nova Gorica
				"
3. mednarodni extempore In vendar oživi,Svoja dela razstavlja 33 umetnikov iz Slovenije in Italije. Razstava bo na ogled do 30. 4. 2024.,https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"Thursday, 08. February 2024 - Tuesday, 30. April 2024",,,"

					Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
				"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,"Razstava postavlja v dialog dela dveh mojstrov črno-bele analogne fotografije: slovenskega fotografa Borisa Gaberščika in italijanskega ustvarjalca Sergia Scabarja. Avtorja izhajata iz različnih kulturnih okolij, vendar njuno delo povezuje ustvarjalni pristop, ki temelji na raziskovalni naravi fotografskega medija in kreaciji natančno premišljenih kompozicij, oblikovanih iz rabljenih predmetov.",https://dogodki.turizem-novagorica-vipavskadolina.si/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"Saturday, 23. March 2024 - Friday, 26. April 2024",,,"

					Galerija Gong, Nova Gorica
				"
