Title,Description,Link,Date,Location
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Premiera predstave Najboljša evropska predstava,,/sl/koledar-dogodkov/2024-04-16/2024021708195837/premiera-predstave-najboljsa-evropska-predstava/,"

					16.04.2024
				 

					20:00
												","

						SNG Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
Gledališka predstava: Da me je strah,,/sl/koledar-dogodkov/2024-04-18/2023100215570468/gledaliska-predstava:-da-me-je-strah/,"

					18.04.2024
				 

					20:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Mednarodna konferenca mreže ETC v Novi Gorici,,/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"

					18.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
Mednarodna konferenca mreže ETC v Novi Gorici,,/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"

					18.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica
					"
"Larin abonma: koncert V dvoje: Nuška Drašček, Marko Hatlak",,"/sl/koledar-dogodkov/2024-04-19/2023091915393151/larin-abonma:-koncert-v-dvoje:-nuska-drascek,-marko-hatlak/","

					19.04.2024
				 

					19:30
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
Mednarodna konferenca mreže ETC v Novi Gorici,,/sl/koledar-dogodkov/2024-04-18/2024021708220756/mednarodna-konferenca-mreze-etc-v-novi-gorici/,"

					18.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
UTVV – Ultra Trail Vipava Valley,,/sl/koledar-dogodkov/2024-04-26/2024011211470952/utvv-–-ultra-trail-vipava-valley/,"

					26.04.2024 - 28.04.2024
				 
","

						Vipavska dolina
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
UTVV – Ultra Trail Vipava Valley,,/sl/koledar-dogodkov/2024-04-26/2024011211470952/utvv-–-ultra-trail-vipava-valley/,"

					26.04.2024 - 28.04.2024
				 
","

						Vipavska dolina
					"
Predstavitev starodobnih vozil Miteleuropean Race,,/sl/koledar-dogodkov/2024-04-27/2024021708283771/predstavitev-starodobnih-vozil-miteleuropean-race/,"

					27.04.2024
				 

					12:00
												","

						pred zabaviščnim centrom Perla
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
UTVV – Ultra Trail Vipava Valley,,/sl/koledar-dogodkov/2024-04-26/2024011211470952/utvv-–-ultra-trail-vipava-valley/,"

					26.04.2024 - 28.04.2024
				 
","

						Vipavska dolina
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
20. Turnir narodov v kategoriji starejših dečkov U15,,/sl/koledar-dogodkov/2024-04-25/2024021708271393/20-turnir-narodov-v-kategoriji-starejsih-deckov-u15/,"

					25.04.2024 - 01.05.2024
				 
","

						Nogometna igrišča v regiji
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
3. Simpozij v okviru projekta Vzhod/Zahod: Meja skozi film in zgodovino,,/sl/koledar-dogodkov/2024-05-06/2024021708333379/3-simpozij-v-okviru-projekta-vzhod-zahod:-meja-skozi-film-in-zgodovino/,"

					06.05.2024 - 08.05.2024
				 
","

						Nova Gorica in Gorica (I)
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
3. Simpozij v okviru projekta Vzhod/Zahod: Meja skozi film in zgodovino,,/sl/koledar-dogodkov/2024-05-06/2024021708333379/3-simpozij-v-okviru-projekta-vzhod-zahod:-meja-skozi-film-in-zgodovino/,"

					06.05.2024 - 08.05.2024
				 
","

						Nova Gorica in Gorica (I)
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
3. Simpozij v okviru projekta Vzhod/Zahod: Meja skozi film in zgodovino,,/sl/koledar-dogodkov/2024-05-06/2024021708333379/3-simpozij-v-okviru-projekta-vzhod-zahod:-meja-skozi-film-in-zgodovino/,"

					06.05.2024 - 08.05.2024
				 
","

						Nova Gorica in Gorica (I)
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
Praznovanje 20. obletnice vstopa Slovenije v Evropsko unijo,,/sl/koledar-dogodkov/2024-05-09/2024021708345618/praznovanje-20-obletnice-vstopa-slovenije-v-evropsko-unijo/,"

					09.05.2024
				 
","

						Nova Gorica
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"10. Mednarodna, dobrodelna, netekmovalna in družabna prireditev Tečem, da pomagam",,"/sl/koledar-dogodkov/2024-05-18/2024021708370428/10-mednarodna,-dobrodelna,-netekmovalna-in-druzabna-prireditev-tecem,-da-pomagam/","

					18.05.2024
				 

					09:00
												","

						Športni park Nova Gorica
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
"Likovna zbirka Art Circle: Mednarodni festival vizualnih umetnosti, 2011–2024",,"/sl/koledar-dogodkov/2024-05-01/2024021708304138/likovna-zbirka-art-circle:-mednarodni-festival-vizualnih-umetnosti,-2011–2024/","

					01.05.2024 - 22.05.2024
				 
","

						avla občinske stavbe MONG
					"
Larin abonma: Prifarski muzikanti,,/sl/koledar-dogodkov/2024-05-24/2023091915404692/larin-abonma:-prifarski-muzikanti/,"

					24.05.2024
				 

					19:30
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Pohod ob 20. obletnici vstopa Slovenije v Evropsko unijo,,/sl/koledar-dogodkov/2024-05-26/2024021708390422/pohod-ob-20-obletnici-vstopa-slovenije-v-evropsko-unijo/,"

					26.05.2024
				 

					07:00
												","

						Nova Gorica in Solkan
					"
Skupna vodstva po palačah rodbine Coronini,,/sl/koledar-dogodkov/2024-05-26/2024021708403558/skupna-vodstva-po-palacah-rodbine-coronini/,"

					26.05.2024
				 

					09:30
												","

						palača Coronini, grad Kromberk
					"
Čezmejni pohod: `Pohod solidarnosti / Marcia della solidarietà´,,/sl/koledar-dogodkov/2024-05-26/2024021708415863/cezmejni-pohod:-`pohod-solidarnosti---marcia-della-solidarietà´/,"

					26.05.2024
				 

					10:00
												","

						Gorica (I) Parco San Rocco – Pristava (Rafut) – Nova Gorica – Gorica (I)
					"
3. Mednarodna kiparska rezidenca Wood&Stone Lokve,,/sl/koledar-dogodkov/2024-05-27/2024021708444833/3-mednarodna-kiparska-rezidenca-wood&amp;stone-lokve/,"

					27.05.2024
				 

					09:00
												","

						Lokve
					"
Letna razstava Akademije umetnosti Univerze v Novi Gorici,,/sl/koledar-dogodkov/2024-05-30/2024021708465140/letna-razstava-akademije-umetnosti-univerze-v-novi-gorici/,"

					30.05.2024
				 

					18:00
													- 21:00
								","

						Akademija umetnosti UNG
					"
Dežela prijateljev 2024,,/sl/koledar-dogodkov/2024-06-02/2024021914360169/dezela-prijateljev-2024/,"

					02.06.2024
				 

					10:00
												","

						Nova Gorica: Borov gozdiček, travnik pred občinsko stavbo, občinska stavba in park ob avtobusni postaji
					"
Mobilna interaktivna igra Mesto in mesto / Città e città,,/sl/koledar-dogodkov/2024-06-10/2024021708540737/mobilna-interaktivna-igra-mesto-in-mesto---città-e-città/,"

					10.06.2024
				 

					10:00
												","

						Nova Gorica, Gorica (I) in okolica
					"
Skupna vodstva po palačah rodbine Coronini,,/sl/koledar-dogodkov/2024-06-16/2024021708582608/skupna-vodstva-po-palacah-rodbine-coronini/,"

					16.06.2024
				 

					09:30
												","

						grad Kromberk, palača Coronini
					"
Lanthieri acoustic: Vlado Kreslin & Iztok Cergol,,/sl/koledar-dogodkov/2024-06-21/2024022313321196/lanthieri-acoustic:-vlado-kreslin-&amp;-iztok-cergol/,"

					21.06.2024
				 

					20:00
												","

						Atrij dvorca Lanthieri, Vipava
					"
Beer&Blues Lokve,,/sl/koledar-dogodkov/2024-07-06/2024021709002144/beer&amp;blues-lokve/,"

					06.07.2024
				 

					12:00
												","

						Lokve
					"
Burja festival 2024,,/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"

					16.08.2024 - 18.08.2024
				 
","

						Vipava
					"
Burja festival 2024,,/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"

					16.08.2024 - 18.08.2024
				 
","

						Vipava
					"
Burja festival 2024,,/sl/koledar-dogodkov/2024-08-16/2024020211250826/burja-festival-2024/,"

					16.08.2024 - 18.08.2024
				 
","

						Vipava
					"
Brezmejno letalstvo bratov Rusjan,,/sl/koledar-dogodkov/2024-09-01/2024021711070566/brezmejno-letalstvo-bratov-rusjan/,"

					01.09.2024
				 

					12:00
												","

						Nova Gorica, letališče Gorica (I)
					"
Večer ob občinskem prazniku s slavnostno sejo Mestnega sveta in podelitvijo nagrad Mestne občine Nova Gorica,,/sl/koledar-dogodkov/2024-09-06/2024021711101044/vecer-ob-obcinskem-prazniku-s-slavnostno-sejo-mestnega-sveta-in-podelitvijo-nagrad-mestne-obcine-nova-gorica/,"

					06.09.2024
				 

					20:00
												","

						Slovensko narodno gledališče Nova Gorica
					"
Literarna pokrajina Goriške 2024,,/sl/koledar-dogodkov/2024-09-21/2024021711125070/literarna-pokrajina-goriske-2024/,"

					21.09.2024
				 

					09:00
												","

						Nova Gorica in Gorica (I)
					"
Čezmejni odbojkarski turnir za dekleta,,/sl/koledar-dogodkov/2024-09-23/2024021711141083/cezmejni-odbojkarski-turnir-za-dekleta/,"

					23.09.2024
				 
","

						Športni park Nova Gorica in novogoriške telovadnice
					"
Kulturni večer z odprtjem razstave KUD Goriška paleta in KD Briški grič,,/sl/koledar-dogodkov/2024-09-27/2024021711162059/kulturni-vecer-z-odprtjem-razstave-kud-goriska-paleta-in-kd-briski-gric/,"

					27.09.2024
				 

					18:00
												","

						sedež Kulturnega društva Briški grič, Bukovje 6, Števerjan (I)
					"
10. Goriški tek in hoja za upanje,,/sl/koledar-dogodkov/2024-09-28/2024021711190466/10-goriski-tek-in-hoja-za-upanje/,"

					28.09.2024
				 

					10:00
												","

						Nova Gorica in okolica
					"
Koncert: Rože za Novo Gorico,,/sl/koledar-dogodkov/2024-09-28/2024021711211388/koncert:-roze-za-novo-gorico/,"

					28.09.2024
				 

					19:00
												","

						Velika dvorana občinske stavbe Nova Gorica
					"
Festival R.o.R,,/sl/koledar-dogodkov/2024-10-03/2024021711271358/festival-ror/,"

					03.10.2024
				 
","

						Nova Gorica in Gorica (I), Bevkov trg
					"
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
Čezmejni filmski festival Poklon viziji,,/sl/koledar-dogodkov/2024-10-08/2024021711292214/cezmejni-filmski-festival-poklon-viziji/,"

					08.10.2024 - 13.10.2024
				 
","

						Nova Gorica in Gorica (I)
					"
