Title,Description,Link,Date,Location
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
Branje poezije v več jezikih ob svetovnem dnevu poezije,,/sl/koledar-dogodkov/2024-03-20/2024021409110259/branje-poezije-v-vec-jezikih-ob-svetovnem-dnevu-poezije/,"

					20.03.2024
				 

					18:00
												","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava Rachele Gigli: Mikorize,,/sl/koledar-dogodkov/2024-01-27/2024020610510787/razstava-rachele-gigli:-mikorize/,"

					27.01.2024 - 20.03.2024
				 
","

						Klub Štala, Lokavec 45
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
Koncert: Dejan Vunjak in Brendijeve barabe,,/sl/koledar-dogodkov/2024-03-22/2023122113484881/koncert:-dejan-vunjak-in-brendijeve-barabe/,"

					22.03.2024
				 

					19:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
Odprtje fotografske razstave V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-22/2024021409115170/odprtje-fotografske-razstave-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					22.03.2024
				 

					19:00
												","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
Komedija: Kako se znebiti bodočega moža,,/sl/koledar-dogodkov/2024-03-23/2024020211214435/komedija:-kako-se-znebiti-bodocega-moza/,"

					23.03.2024
				 

					20:00
													- 21:35
								","

						Dvorana prve slovenske vlade Ajdovščina
					"
Primorska poje 2024: Vrtovin,,/sl/koledar-dogodkov/2024-03-23/2024022109401506/primorska-poje-2024:-vrtovin/,"

					23.03.2024
				 

					20:00
												","

						dvorana KS Vrtovin
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
12. zmajarska tekma Aeros Winter Race 2024,,/sl/koledar-dogodkov/2024-03-19/2024022309155974/12-zmajarska-tekma-aeros-winter-race-2024/,"

					19.03.2024 - 24.03.2024
				 
","

						start: vzletišče Kovk
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Razstava: Hotel Sabotin skozi čas,,/sl/koledar-dogodkov/2024-02-14/2024021510385499/razstava:-hotel-sabotin-skozi-cas/,"

					14.02.2024 - 31.03.2024
				 
","

						Hotel Sabotin, Solkan
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Komedija: Večerja bedakov,,/sl/koledar-dogodkov/2024-04-03/2023120110061944/komedija:-vecerja-bedakov/,"

					03.04.2024
				 

					20:00
													- 21:50
								","

						Dvorana prve slovenske vlade Ajdovščina
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Primorska poje 2024: Šempas,,/sl/koledar-dogodkov/2024-04-06/2024022109533357/primorska-poje-2024:-sempas/,"

					06.04.2024
				 

					20:00
												","

						Kulturni dom Šempas
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Pohod med vinogradi in slapovi,,/sl/koledar-dogodkov/2024-04-07/2024013008495481/pohod-med-vinogradi-in-slapovi/,"

					07.04.2024
				 

					09:30
												","

						zbor na `placu´ v vasi Slap
					"
Kolesarski triptih 2024,,/sl/koledar-dogodkov/2024-04-07/2024021415335662/kolesarski-triptih-2024/,"

					07.04.2024
				 

					09:00
												","

						Zbirno mesto: Slap
					"
Primorska poje 2024: Vipava,,/sl/koledar-dogodkov/2024-04-07/2024022109574025/primorska-poje-2024:-vipava/,"

					07.04.2024
				 

					20:00
												","

						Kulturni dom Vipava
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
Ulični tek za osnovnošolce iz Goriške regije in zamejstva,,/sl/koledar-dogodkov/2024-04-11/2024021708110880/ulicni-tek-za-osnovnosolce-iz-goriske-regije-in-zamejstva/,"

					11.04.2024
				 

					10:00
												","

						Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
Siddharta: Prepovedana turneja,,/sl/koledar-dogodkov/2024-04-13/2023120114320133/siddharta:-prepovedana-turneja/,"

					13.04.2024
				 

					20:00
												","

						Športni center Šempeter-Vrtojba, Šempeter pri Gorici
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival zdravja 2024,,/sl/koledar-dogodkov/2024-04-08/2024021613383960/festival-zdravja-2024/,"

					08.04.2024 - 14.04.2024
				 
","

						Nova Gorica
					"
Čezmejni pohod Poživimo mesti/Vivicittà 2024,,/sl/koledar-dogodkov/2024-04-14/2024021708150264/cezmejni-pohod-pozivimo-mesti-vivicittà-2024/,"

					14.04.2024
				 
","

						Nova Gorica in Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Premiera predstave Najboljša evropska predstava,,/sl/koledar-dogodkov/2024-04-16/2024021708195837/premiera-predstave-najboljsa-evropska-predstava/,"

					16.04.2024
				 

					20:00
												","

						SNG Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
3. mednarodni extempore In vendar oživi,,/sl/koledar-dogodkov/2024-02-08/2024020709321811/3-mednarodni-extempore-in-vendar-ozivi/,"

					08.02.2024 - 30.04.2024
				 
","

						Točka ZKD Nova Gorica, Gradnikove brigade 25, Nova Gorica
					"
Fotografska razstava V dialogu: Boris Gaberščik in Sergio Scabar,,/sl/koledar-dogodkov/2024-03-23/2024021409122622/fotografska-razstava-v-dialogu:-boris-gaberscik-in-sergio-scabar/,"

					23.03.2024 - 26.04.2024
				 
","

						Galerija Gong, Nova Gorica
					"
Festival učilniških predstav Mlada Evropa IV,,/sl/koledar-dogodkov/2024-04-16/2024021708170370/festival-ucilniskih-predstav-mlada-evropa-iv/,"

					16.04.2024 - 20.04.2024
				 
","

						SNG Nova Gorica, Goriška knjižnica Franceta Bevka, Gimnazija Nova Gorica
					"
Gledališka predstava: Da me je strah,,/sl/koledar-dogodkov/2024-04-18/2023100215570468/gledaliska-predstava:-da-me-je-strah/,"

					18.04.2024
				 

					20:00
												","

						Dvorana prve slovenske vlade Ajdovščina
					"
