Title,Description,Link,Date,StartDate,EndDate,Location
Festival Lent 2024,"
V Mariboru se poletje prične z znamenitim Festivalom Lent!
 V Mariboru se poletje prične z znamenitim Festivalom Lent! Največji multikulturni in multižanrski poletni festival v tem delu Evrope je veliko več kot zgolj še en poletni festival – je doživetje kulture in druženja, gostoljubja in kulinarike ter živahnega, odprtega in prijaznega mesta, ki devet festivalskih dni in noči vabi na svoje živahne ulice in trge. Festival pod svojim okriljem združuje še druge mednarodno uveljavljene festivale, kot so Folkart, Jazzlent, ulično gledališče Ana Desetnica in Art Kamp.
Tip: Festivali
Organizator: Narodni dom Maribor
",https://www.visitmaribor.si/si/kaj-poceti/dogodki-in-prireditve/vsi-dogodki-in-prireditve/5951-festival-lent-2024,"Friday, 21. June 2024 - Saturday, 29. June 2024",,,"Maribor, Prizorišča med Sodnim in Vodnim stolpom na obrežju reke Drave na Lentu ter po ulicah, trgih in mestnem parku"
I feel Slovenia HIGHLANDER Hercules Julian Alp,"
I feel Slovenia HIGHLANDER Julian Alps je daljinska pohodniška preizkušnja. Prehodite z nami 100 km v petih dneh in postanite HIGHLANDER. Pot vodi po južnem robu Triglavskega narodnega parka, mimo ledeniških dolin, jezer in smaragdnih rek. Doživite aktivne počitnice na pragu doma.
 I feel Slovenia HIGHLANDER Julian Alps je daljinska pohodniška preizkušnja. Prehodite z nami 100 km v petih dneh in postanite HIGHLANDER. Pot vodi po južnem robu Triglavskega narodnega parka, mimo ledeniških dolin, jezer in smaragdnih rek. Doživite aktivne počitnice na pragu doma. I feel Slovenia HIGHLANDER Hercules Julian Alps je pohodniška avantura, kjer boste prehodili 100 kilometrov iz Bohinja do Posočja. Pohod ni tekmovalnega značaja, predvidoma boste v enem dnevu prehodili vsaj 20 km in tako za celotno progo porabili 4-5 dni. Našo I feel Slovenia HIGHLANDER Hercules Julian Alps avanturo bomo začeli v Bohinju in nadaljevali čez prelaz Vrh Bače skozi skrivnostno Baško Grapo, mimo Kneških raven do Tolmina. Po štartu v krajih z alpskim podnebjem se bomo počasi, a vztrajno bližali področju s submediteranskim podnebjem in začutili boste razliko. Nadaljevali bomo preko Kolovrata, grebena polnega spominov na veliko vojno in končali ob bregovih kristalno čiste reke Soče v Kobaridu. Na poti se sprehodimo po južnih mejah Triglavskega narodnega parka pod grebenom Bohinjsko Tolminskih gora s čudovitim razgledi na Triglav.
Tip: Športne prireditve
Kontakt: slovenia@highlanderadventure.com
","https://www.google.com/maps/dir/Current+Location/46.2865,13.6694
https://www.highlanderadventure.com/sl/julian-alps/about#Hercules","Saturday, 22. June 2024 - Wednesday, 26. June 2024",,,Bohinjska Bistrica
I feel Slovenia HIGHLANDER Pegasus Julian Alps,"
I feel Slovenia HIGHLANDER Julian Alps je daljinska pohodniška preizkušnja. Prehodite z nami 55 km v treh dneh in postanite HIGHLANDER. Pot vodi po južnem robu Triglavskega narodnega parka, mimo ledeniških dolin, jezer in smaragdnih rek. Doživite aktivne počitnice na pragu doma.
 I feel Slovenia HIGHLANDER Julian Alps je daljinska pohodniška preizkušnja. Prehodite z nami 55 km v treh dneh in postanite HIGHLANDER. Pot vodi po južnem robu Triglavskega narodnega parka, mimo ledeniških dolin, jezer in smaragdnih rek. Doživite aktivne počitnice na pragu doma. Našo I feel Slovenia HIGHLANDER Pegasus avanturo bomo začeli v Bohinjski Bistrici, nadaljevali čez prelaz Vrh Bače in skozi skrivnostno Baško Grapo, mimo Kneških raven do Mosta na Soči. Po štartu v krajih z alpskim podnebjem se bomo počasi, a vztrajno bližali področju s submediteranskim podnebjem in začutili boste razliko. Na poti se sprehodimo po južnih mejah Triglavskega narodnega parka pod grebenom Bohinjsko Tolminskih gora s čudovitim razgledi na Triglav. Pri HIGHLANDER pa ne gre samo za pohodništvo, za vsakega od nas se najde nekaj več. Občudovali bomo smaragdne reke, spoznavali geologijo in se po želji udeležili predavanj o zgodovini in značilnostih krajev, kjer bomo hodili. Po prečkanju ciljne črte pa bo največja dogodivščina osvežitev v smaragdni reki Soči. A pustolovščina se tu še vedno ne konča; vrnili se bomo z vlakom, ki vozi med Mostom na Soči in Bohinjsko Bistrico, torej pod gorsko verigo, ki smo jo prečkali pretekle dni.
Tip: Športne prireditve
Organizator: HIGHLANDER
","https://www.google.com/maps/dir/Current+Location/46.302,13.909
https://www.highlanderadventure.com/sl/julian-alps/about#Pegasus","Saturday, 22. June 2024 - Monday, 24. June 2024",,,Bohinjska Bistrica
Soča Outdoor Festival,"
Soča Outdoor Festival: žurka za vso družino.
 Soča Outdoor Festival: žurka za vso družino. Razdalje: 5, 10, 15, 25, 35, 50 km, vertikal, družinski kolesarski izlet Pri Soča Outdoor Festivalu gre za nekaj več kot le tekmovanje v tem, kdo bo najhitreje pretekel slikovito traso na obronkih doline reke Soče. Že sama lokacija na sotočju Soče in Tolminke je pravljična, takšne so tudi steze, ki športnike vodijo preko gorskih pašnikov in osamljenih vasic na obrobju Triglavskega narodnega parka. Ne glede na to, katero razdaljo boste pretekli, vas na koncu čaka poživljajoča osvežitev s prečenjem reke Tolminke.
Tip: Športne prireditve
Kontakt: Soča Outdoor Festival                                                                jana@soca-outdoor.com
","https://www.google.com/maps/dir/Current+Location/46.1828,13.7329
https://soca-outdoor.com/","Friday, 28. June 2024 - Sunday, 30. June 2024",,,Tolmin
KINO BREZ STROPA 2024," Julij in avgust 2024 Za ljubitelje kina na prostem. Letni kino s filmskimi vrhunci v čudovitem ambientu pod poletnimi zvezdami je razkošje, ki ga vsako leto znova komaj čakamo. Kino brez stropa se je rodil na dvorišču Dominikanskega samostana, več let je kraljeval na Ptujskem gradu, leta 2019 se je razbohotil na griču Panorama, v koronskem 2020 se je prelevil v 1. ptujski drive-in kino, v letih 2021 in 2022 pa je projekcije selil na novo prizorišče: dvorišče za kinom. Nekatere izmed projekcij so pospremljene s koncerti in dodatno ponudbo. V primeru dežja se filmska projekcija prestavi v dvorano. Več informacij: https://www.kinoptuj.si/program/kino-brez-stropa/ Organizator: Mestni kino Ptuj, CID Ptuj Foto: Albin Bezjak  
Tip: Kulturne prireditve
Kontakt: +386 (0)31 399-500 nina.milosic@cid.si
","https://www.google.com/maps/dir/Current+Location/46.421,15.8675
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/kino-brez-stropa-2024/","Monday, 01. July 2024 - Saturday, 31. August 2024",,,"Ptuj, Mestni kino Ptuj"
Živa zgodovina na Celjskem gradu,"
Naj vas grajski duh ponese stoletja nazaj, ko se je na konici meča prepletala ljubezen, pomešana s smehom in solzami dvornih dam ter njihovih vitezov. Animacije se bodo odvijale vsak vikend v juliju in avgustu in so vključene v redno ceno vstopnine na Celjski grad. V primeru slabega vremena animacije odpadejo. Vsak…
 Naj vas grajski duh ponese stoletja nazaj, ko se je na konici meča prepletala ljubezen, pomešana s smehom in solzami dvornih dam ter njihovih vitezov. Animacije se bodo odvijale vsak vikend v juliju in avgustu in so vključene v redno ceno vstopnine na Celjski grad. V primeru slabega vremena animacije odpadejo. Vsak… Naj vas grajski duh ponese stoletja nazaj, ko se je na konici meča prepletala ljubezen, pomešana s smehom in solzami dvornih dam ter njihovih vitezov. Animacije se bodo odvijale vsak vikend v juliju in avgustu in so vključene v redno ceno vstopnine na Celjski grad. V primeru slabega vremena animacije odpadejo. Vsak vikend v juliju in avgustu na Celjskem gradu poteka tradicionalen poletni program Žive zgodovine, ki ga soustvarjajo mnoga kulturno–zgodovinska društva iz vse Slovenije. Njihovi člani so pogosto videti kot prave reinkarnacije srednjeveških vitezov in dam. Kaj je ognjeni spektakel, kako so bila videti tradicionalna oblačila in s kakšno hrano so si vitezi nabirali moči za nove bojne pohode? Kako so se zabavale ali razburjale dvorne dame, ko so morale vitezu potihoma sporočiti, da jim je všeč, za poštni prenos informacij pa so izkoristile svoje spletične in oprode vitezov? Ko boste obiskali še grajskega tiskarja, bo vaš grofovski potep po gradu popoln.
Tip: Kulturne prireditve
Organizator: Zavod Celeia Celje
","https://www.google.com/maps/dir/Current+Location/46.2197,15.2722
https://www.visitcelje.eu/izdelek/living-history-at-celje-castle/","Monday, 01. July 2024 - Saturday, 31. August 2024",,,Celje
ODPRTA KUHNA 2024," Vesela druščina bo na Mestni trg priropotala 20. julija in  5. oktobra 2024. OKUSI SLOVENIJE IN SVETA NA ENEM MESTU Karavana Odprte kuhne, edinstvene kulinarične tržnice, ki je obnorela slovensko in mednarodno kulinarično sceno, se rada ustavi tudi na Ptuju. Je prava zakladnica domače slovenske kuhinje, sodobne kulinarike, eksotičnih okusov daljnih dežel in butičnih slaščic. Poskrbela bo za nova doživetja, pospremljena z dobrotami najboljših obedovalnic daleč naokoli. Razvajali se bomo ob slastnih obrokih, osvežujočih pijačah, fini glasbi in odličnem vzdušju priljubljene kulinarične tržnice, ki od leta 2017 do danes v najstarejšem slovenskem mestu gostuje že desetič. Izbira slastnih jedi bo tudi tokrat pestra, saj bo več kot dvajset obedovalnic iz vse Slovenije postreglo s svetovno kulinariko, domačimi jedmi, dobrotami z žara in posladki za povrh. Na svoj račun bodo prišli tako mesoljubi ter ljubitelji rib in morskih sadežev kot tudi vegetarijanci in vegani. V skrbi za okolje bodo vse jedi in pijače postrežene izključno v biorazgradljivih materialih in povratni embalaži. Vabljeni, da se sprehodite med stojnicami, naužijete gurmanskih poslastic, poveselite s starimi znanci in nazdravite poletju! Dogodek organizira Odprta kuhna v sodelovanju z Javnim zavodom Ptuj Foto: Odprta kuhna
Tip: Gastronomske prireditve

","https://www.google.com/maps/dir/Current+Location/46.4196,15.8718
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/odprta-kuhna-julij-2024/","Saturday, 20. July 2024",,,Ptuj
PTUJSKA POLETNA NOČ 2024," 2. in 3. avgust 2024, Staro mestno jedro Kako mesto poka po šivih! Tradicionalna javna prireditev, ki jo vsako leto ob občinskem prazniku občina organizira v sodelovanju s ptujskimi gostinci, hotelirji in lokali. Vsak trg je drugo glasbeno prizorišče, ulice se spremenijo v glasbene promenade, prijetno zadiši po hrani in mesto se zavrti. V organizaciji Javnega zavoda Ptuj ter Mestne občine Ptuj
Tip: Festivali, Glasbene prireditve, Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/ptujska-poletna-noc-2024/","Friday, 02. August 2024 - Saturday, 03. August 2024",,,"Ptuj, Staro mestno jedro"
K24 Ultra Trail,"
Ste že tekli v rudniku? Se nam je zdelo.
 Ste že tekli v rudniku? Se nam je zdelo. Razdalje: 24, 50, 100km Dih jemajočim panoramam petih vrhov (Peca, Olševa, Raduha, Smrekovec in Uršlja Gora) ter svežini divjih gozdov na Koroškem so srčni organizatorji tega legendarnega teka dodali še eno dimenzijo – temno globino! S kar 6,5 kilometri trase po opuščenem rudniku Mežica je K24 edinstven tekaški dogodek v svetovnem merilu, zato se ne gre čuditi, da se s koroškim terenom pride skusit več kot 500 tekmovalcev. Čas za 'stotko' je omejen na 28 ur.
Tip: Športne prireditve
Kontakt: Športno društvo K24                                +386 (0)41 607 206 k24trail@gmail.com
","https://www.google.com/maps/dir/Current+Location/46.4707,14.8507
https://k24trail.si/sl/domov/","Friday, 09. August 2024 - Sunday, 11. August 2024",,,Črna na Koroškem
UP! FEST," 10. avgust 2024, od 17. ure dalje, Panorama Z željo, da bi najstarejšemu in najlepšemu mestu Ptuj prispevali k razvoju urbane kulture, bo tudi letos organiziran UP! Fest. Vstop je prost! Več informacij o dogodku. Organizator: Društvo za glasbeno analizo Popperkeg Foto: Albin Bezjak
Tip: Kulturne prireditve
Organizator: Društvo za glasbeno analizo Popperkeg
","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/up-urbana-panorama-fest/","Saturday, 10. August 2024",,,"Ptuj, Panorama"
ROMAN GAMES XVII," 2,000 years ago, Ptuj was a mighty city: first a military outpost, later an important trade and craft town. During the Roman Games, Ptuj turns into the Roman Poetovia: the city is occupied by gladiators, legionnaires, senators, vestal women and other Romans, who prepare one of the largest presentations of the Roman period in this part of Europe. The cultural-historical event is organized by the Society Poetovio LXIX, which transports its participants and spectators back 2,000 years, when the current city of Ptuj (at that time Poetovio) was a powerful city - first a fortress, and later a large commercial and industrial center. For several days, the atmosphere of ancient Rome from the era of the Emperor Vespasian (1st century AD) prevails in the city and in the Poetovio Roman Camp, when more than 700 costumed actors present the life and customs of ancient Rome. Foto: Mankica Kranjec
Tip: Kulturne prireditve, Zabavne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4385,15.8598
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/xvii-rimske-igre/","Friday, 16. August 2024 - Sunday, 18. August 2024",,,"Ptuj, Staro mestno jedro Ptuja,<br />
Rimski kamp Poetovio (Štuki 23, Ptuj)"
DNEVI POEZIJE IN VINA 2024," 19.-24. 8. 2024, staro mestno jedro Dnevi poezije in vina so največji mednarodni pesniški festival, ki v očarljivem starem mestnem jedru Ptuja združuje najboljše pesnike in umetnike z vsega sveta ter ponudbo najboljših slovenskih vin. Vsi festivalski dogodki potekajo v slovenskem in angleškem jeziku, zato so si Dnevi poezije in vina z leti pridobili zvesto domače in tuje občinstvo. Ob velikih večernih pesniških branjih in koncertih, prijetnih zasebnih branjih, okroglih mizah in otroškem programu festival vsako leto prinaša številne novosti in drobna presenečenja iz sveta glasbene, gledališke, filmske, fotografske in drugih umetnosti. Dnevi poezije in vina - program je v pripravi Ilustracija: Hana Jesih
Tip: Kulturne prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/dnevi-poezije-in-vina-2024/","Monday, 19. August 2024 - Saturday, 24. August 2024",,,Ptuj
Triglav Trail Run,"
Triglav Trail Run je edinstveno tekaško doživetje, prava avantura v čudovitem okolju Julijskih Alp in Triglavskega narodnega parka. Tretja izvedba festivala trail teka po najlepših stezicah Julijskih Alp, bo potekala od 23. do 25. avgusta 2024.
 Triglav Trail Run je edinstveno tekaško doživetje, prava avantura v čudovitem okolju Julijskih Alp in Triglavskega narodnega parka. Tretja izvedba festivala trail teka po najlepših stezicah Julijskih Alp, bo potekala od 23. do 25. avgusta 2024. Razdalje: 12, 26, 44, 78 km Triglav ima kot najvišji slovenskih vrh in velik simbol Slovenstva osrednje mesto med slovenskimi gorami. In tako so ga v središče dogajanja »postavili« tudi organizatorji Triglav Trail teka. Ne, ne skrbite, ne bo se vam treba povzpeti prav na vrh slovenskega očaka, vas pa trase vodijo okoli njega oziroma v njegovi neposredni bližini, od koder boste imeli čudovit razgled na »troglavega skalnega velikana«. Izhodiščna točka je pri Slovenskem planinskem muzeju v Mojstrani, potem pa se spopadete vsak s svojo izbrano kilometrino in višinskimi metri.
Tip: Športne prireditve
Organizator: LAJF d.o.o.
","https://www.google.com/maps/dir/Current+Location/46.4325,13.8759
https://www.triglavtrailrun.com/sl/","Friday, 23. August 2024 - Sunday, 25. August 2024",,,Mojstrana
I feel Slovenia HIGHLANDER Kamniško Savinjske Alpe,"
I feel Slovenia HIGHLANDER Kamnik Savinja Alps je pohodniška avantura, kjer boste prehodili 101 km v petih dneh od Mozirja do Krvavca ali 50 km v treh dneh iz Luč do Krvavca.
 I feel Slovenia HIGHLANDER Kamnik Savinja Alps je pohodniška avantura, kjer boste prehodili 101 km v petih dneh od Mozirja do Krvavca ali 50 km v treh dneh iz Luč do Krvavca. I feel Slovenia HIGHLANDER Kamniško Savinjske Alpe ponuja dva formata: HIGHLANDER HERCULES I feel Slovenia HIGHLANDER Hercules Kamnik Savinja Alps je pohodniška avantura, kjer boste prehodili 101 kilometrov od Mozirja do Krvavca. Pohod ni tekmovalnega značaja, predvidoma boste v enem dnevu prehodili vsaj 20 km in tako za celotno progo porabili 5 dni. Našo I feel Slovenia HIGHLANDER Hercules avanturo bomo začeli v Mozirju, se povzpeli najprej na Golte, nato na Raduho, se sprehodili skozi slikovito gorniško vas Luče, se povzpeli na Veliko planino in spustili v Kamniško Bistrico, za zadnji dan pa nas čaka še vzpon na Krvavec. HIGHLANDER PEGASUS I feel Slovenia HIGHLANDER Pegasus Kamnik-Savinja Alps je pohodniška avantura, kjer boste v 3 dneh prehodili cca 50 kilometrov s štartom v slikoviti gorniški vasici Luče, se povzpeli na Veliko planino in spustili v Kamniško Bistrico, za zadnji dan pa nas čaka še vzpon na Krvavec. Po prečkanju cilja in okrepčilu, se bomo s Krvavca spustili z gondolo in tako prizanesli utrujenim nogam in predvsem kolenom.
Tip: Športne prireditve

","https://www.google.com/maps/dir/Current+Location/46.3364,14.9659
https://www.highlanderadventure.com/sl/kamnik","Wednesday, 28. August 2024 - Sunday, 01. September 2024",,,Mozirje
Srednjeveški dan na Celjskem gradu,"
Tradicionalna dvodnevna prireditev vas bo popeljala v preteklost, kjer boste spoznali moč in blišč vitezov, spletke in lepoto dvornih dam, obiskali grajskega tiskarja, občudovali grajsko konjenico ali srednjeveške plesalce in se nasmejali norčijam dvornega norčka. 30. avgusta v mestu in 31. avgusta na Celjskem gradu.
 Tradicionalna dvodnevna prireditev vas bo popeljala v preteklost, kjer boste spoznali moč in blišč vitezov, spletke in lepoto dvornih dam, obiskali grajskega tiskarja, občudovali grajsko konjenico ali srednjeveške plesalce in se nasmejali norčijam dvornega norčka. 30. avgusta v mestu in 31. avgusta na Celjskem gradu. Tradicionalna dvodnevna prireditev vas bo popeljala v preteklost, kjer boste spoznali moč in blišč vitezov, spletke in lepoto dvornih dam, obiskali grajskega tiskarja, občudovali grajsko konjenico ali srednjeveške plesalce in se nasmejali norčijam dvornega norčka. 30. avgusta v mestu in 31. avgusta na Celjskem gradu.
Tip: Kulturne prireditve
Organizator: Zavod Celeia Celje
","https://www.google.com/maps/dir/Current+Location/46.2197,15.2722
https://www.visitcelje.eu/izdelek/medieval-day-at-celje-castle/","Friday, 30. August 2024 - Saturday, 31. August 2024",,,Celje
Štrukljifest 2024,"
Dobrodošli na Štrukljifestu , kjer tradicija in sodobnost sestopata na krožniku! Vsako leto 2000 obiskovalcev doživi edinstveno kulinarično doživetje. S 35 vrstami štrukljev, mednarodnim kotičkom in lokalnimi izdelki ponujamo raznolik okus Slovenije. Cilj festivala ni zgolj kulinarika, temveč ohranjanje narodne dediščine v današnjem hitrem svetu. Z glasbo in štruklji približujemo kulturo tudi mlajši publiki ter tujim gostom, dokazujemo, da imamo Slovenci v Evropi veliko za ponuditi.
 Dobrodošli na Štrukljifestu , kjer tradicija in sodobnost sestopata na krožniku! Vsako leto 2000 obiskovalcev doživi edinstveno kulinarično doživetje. S 35 vrstami štrukljev, mednarodnim kotičkom in lokalnimi izdelki ponujamo raznolik okus Slovenije. Cilj festivala ni zgolj kulinarika, temveč ohranjanje narodne dediščine v današnjem hitrem svetu. Z glasbo in štruklji približujemo kulturo tudi mlajši publiki ter tujim gostom, dokazujemo, da imamo Slovenci v Evropi veliko za ponuditi. Dobrodošli na Festivalu Štrukljev, kjer se prepletata okusnost tradicije in navdušujoča sodobnost! Vsako leto privabimo več kot 2000 obiskovalcev, ki skupaj z nami slavijo to edinstveno kulinarično doživetje. Organiziramo ga ljubitelji štrukljev, ki želimo te okusne zvitke postaviti na svetovni kulinarični zemljevid. Naš festival je priložnost, da doživite dediščino, gastronomijo in kulturo na edinstven način. Zavezanost k tradiciji in kakovosti domačih pridelkov je temeljni motiv, ki nas vodi k oživitvi starih jedi in kmečke pevske tradicije. S ponosom združujemo kulturo takratnega časa in naravne danosti, da ljudem približamo dobrote preteklosti. Spoštujemo kulturo in gastronomijo ter si prizadevamo za dvig zavesti in spoštovanja do domačih naravnih vrednot. Na festivalu vam ponujamo več kot 35 različnih vrst štrukljev, polnjenih s sladkimi, slanimi, pikantnimi, kislimi in drugimi nadevi, ki bodo zapolnili vaše brbončice. Poleg tega vas vabi tudi mednarodni kotiček, kjer se bodo predstavile države z več kot 30 različnimi kulinarčnimi delicijami. Na stojnicah lokalnih ponudnikov pa lahko najdete tudi domače izdelke. Naš cilj ni zgolj znanstveno preučevanje hrane Slovencev v pretekli dobi, temveč ohranjanje nekaj dragocenega iz naše narodne dediščine. Želimo, da se v današnjih dneh, ko smo vpeti v mednarodne tokove, spomnimo svojih korenin in s ponosom predstavimo bogastvo naše hrane in glasbene kulture. Glasbeno-gastronomski festival združuje tradicionalno in moderno slovensko glasbo ter ponuja izbor doma ročno narejenih štrukljev, s čimer želimo približati našo kulturo mlajši publiki, tujim gostom in opomniti, da imamo Slovenci v Evropi veliko za pokazati. Naše orientacijsko kazalo turistične ponudbe vključuje širok spekter doživetij, saj želimo tudi tujim gostom predstaviti pestrost in zanimivost naše domovine. Postanite del te kulinarične pravljice in podprite Festival Štrukljev - kjer se tradicija sreča s sodobnostjo in okus prevzame nadzor! Pridružite se nam in postanite del te slastne zgodbe.
Tip: Festivali, Glasbene prireditve, Kulturne prireditve, Etnološke prireditve, Gastronomske prireditve, Sejmi, gospodarske in promocijske razstave
Kontakt: Kulturno turistično društvo Bazilika                                041837219 info@ktd-bazilika.si
","https://www.google.com/maps/dir/Current+Location/46.3559,15.1139
http://www.strukljifest.si","Saturday, 31. August 2024",,,"Grušovlje, Gasilski poligon Grušovlje (Zgornje savinjska dolina)"
Šuštarska nedelja,"
Na angelsko nedeljo, prvo nedeljo v septembru, tržiške ulice oživijo in v mesto pod Karavankami privabijo veliko obiskovalcev. Šuštarska nedelja se je razvila iz tržiških sejmov.
 Tržič je leta 1492 dobil trške pravice za prodajo vina, živine in železnih izdelkov. Tako so se v mestu tedensko in tudi letno vrstili sejmi, med katerimi je bil najpomembnejši sejem kmečkih izdelkov na angelsko nedeljo (prva nedelja v septembru).  Prireditveni prostor se razteza vse od večnamenske dvorane BPT, prek celotnega kompleksa bivše tovarne do glavnega odra na parkirišču nekdanje tovarne. Na celotnem območju bodo postavljene stojnice z raznolikimi izdelki in predstavitvami, ulico Balos obogatijo vsebine tržiških društev, osrednja tržiška ulica Trg svobode pa je namenjena ponudnikom z izdelki, povezanimi s tržiškimi obrtmi (čevljarstvo, usnjarstvo, nogavičarstvo, tekstilstvo …). Atrij Občine Tržič je namenjen etnološkim vsebinam in otroškim ustvarjalnim delavnicam, na parkiršču tržnica pa se boste lahko okrepčali in preizkusili v športnih in maksi družabnih igrah.
Tip: Glasbene prireditve, Kulturne prireditve, Etnološke prireditve, Zabavne prireditve
Organizator: Občina Tržič, Trg svobode 18, Tržič
",http://www.visit-trzic.com/prireditve/sustarska-nedelja.html,"Sunday, 01. September 2024",,,"Tržič, Tržič - staro mestno jedro"
FESTIVAL NARODNO-ZABAVNE GLASBE 2024," 6. september 2024, Mestni trg Ptujski festival ljudske glasbe je najstarejši in najprestižnejši tovrstni dogodek v Sloveniji. Prvič je bil izveden leta 1969. Ansambli tekmujejo v dveh kategorijah: klasični kvinteti in v kategoriji ostalih ansamblov. Na festivalu vsak ansambel sodeluje z dvema novima skladbama, ki še nista javno predvajani ali izdani na zvočnih posnetkih in z neobjavljenimi besedili. Strokovna komisija, ki jo imenuje organizator festivala, izbere izvajalce izmed prijavljenih ansamblov in jih oceni na javni avdiciji. Organizator: Radio Tednik Ptuj Foto: Črtomir Goznik
Tip: Glasbene prireditve, Kulturne prireditve, Etnološke prireditve

","https://www.google.com/maps/dir/Current+Location/46.4198,15.8717
https://visitptuj.eu/dozivite-ptuj/aktualni-dogodki/festival-narodno-zabavne-glasbe-2024/","Friday, 06. September 2024",,,"Ptuj, Mestni trg"
L'Etape Slovenia,"
2-dnevni kolesarski praznik v Kranju, 7. in 8. september 2024. Doživi legendarno izkušnjo Dirke po Franciji za rekreativne cestne kolesarje.
 2-dnevni kolesarski praznik v Kranju, 7. in 8. september 2024. Doživi legendarno izkušnjo Dirke po Franciji za rekreativne cestne kolesarje. Sobota, 7. 9. 2024, družinsko kolesarjenje in kolesarjenje za najmlajše z bogatim spremljevalnim programom. Nedelja, 8. 9. 2024, krajša (80 km) in daljša (145 km) preizkušnja L'Etape Slovenia za rekreativne cestne kolesarje in kolesarje na gravel kolesih. Foto: Sportida
Tip: Športne prireditve
Kontakt: Sport Media Focus d.o.o.                                                                info@letape.si
","https://www.google.com/maps/dir/Current+Location/46.2434,14.3514
https://slovenia.letapebytourdefrance.com/","Saturday, 07. September 2024 - Sunday, 08. September 2024",,,Kranj
Dnevi pohodništva: Pohod po medvedovih stopinjah,"
V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera raziščite gozdove in travnike prelepe Menišije.
 V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera raziščite gozdove in travnike prelepe Menišije. Pridružite se nam na pohodu skozi čudovito meniševsko naravo. Ta dobro obiskana pohodniška destinacija na planoti Menišija nas popelje po sledeh medvedov po srednje zahtevni 11-kilometrski poti z vzponom na najvišjo točko – Špičasto Stražišče (955 m). Raziskali boste bogato naravno in kulturno dediščino, ki je zaznamovala te kraje. Zaključili bomo z okusnim, toplim obrokom v Notranjski hiši v Selščku.
Tip: Športne prireditve, Ostale prireditve
Kontakt: Turistično društvo Menišija in Zavod Notranjska hiša                                051 381 830 notranjskahisa@gmail.com
","https://www.google.com/maps/dir/Current+Location/45.82,14.3961
https://www.notranjski-park.si/novice/dnevi-pohodnistva-pohod-po-medvedovih-stopinjah-2307","Saturday, 07. September 2024",,,"Cerknica, Selšček, Notranjska hiša"
Dnevi pohodništva: Pogled s Križne gore na Cerkniško jezero,"
V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera se povzpnite na vrh panoramskih razgledov - Križno goro.
 V sklopu Dnevov pohodništva v mistični deželi Cerkniškega jezera se povzpnite na vrh panoramskih razgledov - Križno goro. Vabimo vas na pohod na nekdanjo romarsko Križno goro. Začeli bomo na Bločicah in se po robu Bločiškega polja podali v gozd proti vrhu Križne gore. Obkrožili bomo čudovito cerkev sv. Križa in na severu uzrli razgled proti Blokam, domačemu kraju Martina Krpana ter Loško dolino s Snežnikom v ozadju. Ob koncu vzpona pa še pogled proti Cerknici, kjer se bo lesketala gladina Cerkniškega jezera. Vse pohodnike čaka tudi okusna, domača malica.
Tip: Športne prireditve, Ostale prireditve
Kontakt: Planinsko društvo Cerknica                                031 668 223 tic@notranjski-park.si
","https://www.google.com/maps/dir/Current+Location/45.7637,14.4543
https://www.notranjski-park.si/novice/dnevi-pohodnistva-pogled-s-krizne-gore-na-cerknisko-jezero","Sunday, 08. September 2024",,,"Cerknica, Bločice"
Dnevi kalamarov,"
Kulinarični dnevi v izbranih gostilnah in restavracijah.
 Kulinarični dnevi v izbranih gostilnah in restavracijah. Ko govorimo o morski kulinariki, si je ne znamo predstavljati brez kalamarov. Zaupajte izolskim chefom, ki vas bodo na Dnevih kalamarov navdušili s svojimi kreacijami. So vam ljubši ocvrti ali na žaru? Mogoče pa vas tokrat premamijo kalamari na tradicionalen način ali polnjeni z bakalajem in ovčjim sirom.
Tip: Gastronomske prireditve
Kontakt: Turistično združenje Izola g.i.z.                                056401050 tic.izola@izola.si
","https://www.google.com/maps/dir/Current+Location/45.537,13.6594
https://www.visitizola.com/dogodki/kulinaricni-dnevi-v-izbranih-gostilnah-in-restavracijah-dnevi-kalamarov","Friday, 13. September 2024 - Sunday, 29. September 2024",,,"Izola, Izolske gostilne in restavracije"
